0,1,2
1618,6,"הִנֵּה בָטַחְתָּ עַל־מִשְׁעֶנֶת הַקָּנֶה הָרָצוּץ הַזֶּה עַל־מִצְרַיִם אֲשֶׁר יִסָּמֵךְ אִישׁ עָלָיו וּבָא בְכַפּוֹ וּנְקָבָהּ כֵּן פַּרְעֹה מֶלֶךְ־מִצְרַיִם לְכָל־הַבֹּטְחִים עָלָיו ׃"
1618,7,"וְכִי־תֹאמַר אֵלַי אֶל־יְהוָה אֱלֹהֵינוּ בָּטָחְנוּ הֲלוֹא־הוּא אֲשֶׁר הֵסִיר חִזְקִיָּהוּ אֶת־בָּמֹתָיו וְאֶת־מִזְבְּחֹתָיו וַיֹּאמֶר לִיהוּדָה וְלִירוּשָׁלִַם לִפְנֵי הַמִּזְבֵּחַ הַזֶּה תִּשְׁתַּחֲווּ ׃"
1618,8,"וְעַתָּה הִתְעָרֶב נָא אֶת־אֲדֹנִי הַמֶּלֶךְ אַשּׁוּר וְאֶתְּנָה לְךָ אַלְפַּיִם סוּסִים אִם־תּוּכַל לָתֶת לְךָ רֹכְבִים עֲלֵיהֶם ׃"
1618,9,"וְאֵיךְ תָּשִׁיב אֵת פְּנֵי פַחַת אַחַד עַבְדֵי אֲדֹנִי הַקְטַנִּים וַתִּבְטַח לְךָ עַל־מִצְרַיִם לְרֶכֶב וּלְפָרָשִׁים ׃"
1618,10,"וְעַתָּה הֲמִבַּלְעֲדֵי יְהוָה עָלִיתִי עַל־הָאָרֶץ הַזֹּאת לְהַשְׁחִיתָהּ יְהוָה אָמַר אֵלַי עֲלֵה אֶל־הָאָרֶץ הַזֹּאת וְהַשְׁחִיתָהּ ׃"
1618,11,"וַיֹּאמֶר אֶלְיָקִים וְשֶׁבְנָא וְיוֹאָח אֶל־רַב־שָׁקֵה דַּבֶּר־נָא אֶל־עֲבָדֶיךָ אֲרָמִית כִּי שֹׁמְעִים אֲנָחְנוּ וְאַל־תְּדַבֵּר אֵלֵינוּ יְהוּדִית בְּאָזְנֵי הָעָם אֲשֶׁר עַל־הַחוֹמָה ׃"
1618,12,"וַיֹּאמֶר רַב־שָׁקֵה הַאֶל אֲדֹנֶיךָ וְאֵלֶיךָ שְׁלָחַנִי אֲדֹנִי לְדַבֵּר אֶת־הַדְּבָרִים הָאֵלֶּה הֲלֹא עַל־הָאֲנָשִׁים הַיֹּשְׁבִים עַל־הַחוֹמָה לֶאֱכֹל אֶת־חֹרָאיהָם (צוֹאָתָם) וְלִשְׁתּוֹת אֶת־שֵׁיֵנַיְֵהֶם (מֵימֵי רַגְלֵיהֶם) עִמָּכֶם ׃"
1618,13,"וַיַּעֲמֹד רַב־שָׁקֵה וַיִּקְרָא בְקוֹל־גָּדוֹל יְהוּדִית וַיֹּאמֶר שִׁמְעוּ אֶת־דִּבְרֵי הַמֶּלֶךְ הַגָּדוֹל מֶלֶךְ אַשּׁוּר ׃"
1618,14,"כֹּה אָמַר הַמֶּלֶךְ אַל־יַשִּׁא לָכֶם חִזְקִיָּהוּ כִּי לֹא־יוּכַל לְהַצִּיל אֶתְכֶם ׃"
1618,15,"וְאַל־יַבְטַח אֶתְכֶם חִזְקִיָּהוּ אֶל־יְהוָה לֵאמֹר הַצֵּל יַצִּילֵנוּ יְהוָה לֹא תִנָּתֵן הָעִיר הַזֹּאת בְּיַד מֶלֶךְ אַשּׁוּר ׃"
1618,16,"אַל־תִּשְׁמְעוּ אֶל־חִזְקִיָּהוּ {ס} כִּי כֹה אָמַר הַמֶּלֶךְ אַשּׁוּר עֲשׂוּ־אִתִּי בְרָכָה וּצְאוּ אֵלַי וְאִכְלוּ אִישׁ־גַּפְנוֹ וְאִישׁ תְּאֵנָתוֹ וּשְׁתוּ אִישׁ מֵי־בוֹרוֹ ׃"
1618,17,"עַד־בֹּאִי וְלָקַחְתִּי אֶתְכֶם אֶל־אֶרֶץ כְּאַרְצְכֶם אֶרֶץ דָּגָן וְתִירוֹשׁ אֶרֶץ לֶחֶם וּכְרָמִים ׃"
1618,18,"פֶּן־יַסִּית אֶתְכֶם חִזְקִיָּהוּ לֵאמֹר יְהוָה יַצִּילֵנוּ הַהִצִּילוּ אֱלֹהֵי הַגּוֹיִם אִישׁ אֶת־אַרְצוֹ מִיַּד מֶלֶךְ אַשּׁוּר ׃"
1618,19,"אַיֵּה אֱלֹהֵי חֲמָת וְאַרְפָּד אַיֵּה אֱלֹהֵי סְפַרְוָיִם וְכִי־הִצִּילוּ אֶת־שֹׁמְרוֹן מִיָּדִי ׃"
1618,20,"מִי בְּכָל־אֱלֹהֵי הָאֲרָצוֹת הָאֵלֶּה אֲשֶׁר־הִצִּילוּ אֶת־אַרְצָם מִיָּדִי כִּי־יַצִּיל יְהוָה אֶת־יְרוּשָׁלִַם מִיָּדִי ׃"
1618,21,"וַיַּחֲרִישׁוּ וְלֹא־עָנוּ אֹתוֹ דָּבָר כִּי־מִצְוַת הַמֶּלֶךְ הִיא לֵאמֹר לֹא תַעֲנֻהוּ ׃"
1618,22,"וַיָּבֹא אֶלְיָקִים בֶּן־חִלְקִיָּהוּ אֲשֶׁר־עַל־הַבַּיִת וְשֶׁבְנָא הַסּוֹפֵר וְיוֹאָח בֶּן־אָסָף הַמַּזְכִּיר אֶל־חִזְקִיָּהוּ קְרוּעֵי בְגָדִים וַיַּגִּידוּ לוֹ אֵת דִּבְרֵי רַב־שָׁקֵה ׃"
1619,1,"וַיְהִי כִּשְׁמֹעַ הַמֶּלֶךְ חִזְקִיָּהוּ וַיִּקְרַע אֶת־בְּגָדָיו וַיִּתְכַּס בַּשָּׂק וַיָּבֹא בֵּית יְהוָה ׃"
1619,2,"וַיִּשְׁלַח אֶת־אֶלְיָקִים אֲשֶׁר־עַל־הַבַּיִת וְאֵת שֶׁבְנָא הַסּוֹפֵר וְאֵת זִקְנֵי הַכֹּהֲנִים מִתְכַּסִּים בַּשַּׂקִּים אֶל־יְשַׁעְיָהוּ בֶן־אָמוֹץ הַנָּבִיא ׃"
1619,3,"וַיֹּאמְרוּ אֵלָיו כֹּה אָמַר חִזְקִיָּהוּ יוֹם־צָרָה וְתוֹכֵחָה וּנְאָצָה הַיּוֹם הַזֶּה כִּי בָאוּ בָנִים עַד־מַשְׁבֵּר וְכֹחַ אַיִן לְלֵדָה ׃"
1619,4,"אוּלַי יִשְׁמַע יְהוָה אֱלֹהֶיךָ אֵת דִּבְרֵי רַב־שָׁקֵה אֲשֶׁר שְׁלָחוֹ מֶלֶךְ־אַשּׁוּר אֲדֹנָיו לְחָרֵף אֱלֹהִים חַי וְהוֹכִיחַ בַּדְּבָרִים אֲשֶׁר שָׁמַע יְהוָה אֱלֹהֶיךָ וְנָשָׂאתָ תְפִלָּה בְּעַד הַשְּׁאֵרִית הַנִּמְצָאָה ׃"
1619,5,"וַיָּבֹאוּ עַבְדֵי הַמֶּלֶךְ חִזְקִיָּהוּ אֶל־יְשַׁעְיָהוּ ׃"
1619,6,"וַיֹּאמֶר אֲלֵיהֶם יְשַׁעְיָהוּ כֹּה תֹאמְרוּן אֶל־אֲדֹנֵיכֶם כֹּה אָמַר יְהוָה אַל־תִּירָא מִפְּנֵי הַדְּבָרִים אֲשֶׁר שָׁמַעְתָּ אֲשֶׁר גִּדְּפוּ נַעֲרֵי מֶלֶךְ־אַשּׁוּר אוֹתִי ׃"
1619,7,"הִנְנִי נוֹתֵן בּוֹ רוּחַ וְשָׁמַע שְׁמוּעָה וְשָׁב אֶל־אַרְצוֹ וְהִפַּלְתִּיו בַּחֶרֶב בְּאַרְצוֹ ׃"
1619,8,"וַיָּשָׁב רַב־שָׁקֵה וַיִּמְצָא אֶת־מֶלֶךְ אַשּׁוּר נִלְחָם עַל־לִבְנָה כִּי שָׁמַע כִּי נָסַע מִלָּכִישׁ ׃"
1619,9,"וַיִּשְׁמַע עַל־תִּרְהָקָה מֶלֶךְ־כּוּשׁ לֵאמֹר יָצָא לְהִלָּחֵם אִתָּךְ וַיִּשְׁמַע וַיִּשְׁלַח מַלְאָכִים אֶל־חִזְקִיָּהוּ לֵאמֹר ׃"
1619,10,"כֹּה תֹאמְרוּן אֶל־חִזְקִיָּהוּ מֶלֶךְ־יְהוּדָה לֵאמֹר אַל־יַשִּׁאֲךָ אֱלֹהֶיךָ אֲשֶׁר אַתָּה בּוֹטֵחַ בּוֹ לֵאמֹר לֹא תִנָּתֵן יְרוּשָׁלִַם בְּיַד מֶלֶךְ אַשּׁוּר ׃"
1619,11,"הִנֵּה אַתָּה שָׁמַעְתָּ אֲשֶׁר עָשׂוּ מַלְכֵי אַשּׁוּר לְכָל־הָאֲרָצוֹת לְהַחֲרִימָם וְאַתָּה תִּנָּצֵל ׃"
1619,12,"הַהִצִּילוּ אוֹתָם אֱלֹהֵי הַגּוֹיִם אֲשֶׁר הִשְׁחִיתוּ אֲבוֹתַי אֶת־גּוֹזָן וְאֶת־חָרָן וְרֶצֶף וּבְנֵי־עֶדֶן אֲשֶׁר בִּתְלַשָּׂר ׃"
1619,13,"אַיֵּה מֶלֶךְ־חֲמָת וּמֶלֶךְ אַרְפָּד וּמֶלֶךְ לָעִיר סְפַרְוָיִם הֵנַע וְעִוָּה ׃"
1619,14,"וַיִּקַּח חִזְקִיָּהוּ אֶת־הַסְּפָרִים מִיַּד הַמַּלְאָכִים וַיִּקְרָאֵהוּ וַיַּעַל בֵּית יְהוָה וַיִּפְרְשֵׂהוּ חִזְקִיָּהוּ לִפְנֵי יְהוָה ׃"
1619,15,"וַיִּתְפַּלֵּל חִזְקִיָּהוּ אֶל־יְהוָה לֵאמֹר ׃"
1619,16,"יְהוָה צְבָאוֹת אֱלֹהֵי יִשְׂרָאֵל יֹשֵׁב הַכְּרֻבִים אַתָּה־הוּא הָאֱלֹהִים לְבַדְּךָ לְכֹל מַמְלְכוֹת הָאָרֶץ אַתָּה עָשִׂיתָ אֶת־הַשָּׁמַיִם וְאֶת־הָאָרֶץ ׃"
1619,17,"הַטֵּה יְהוָה אָזְנְךָ וּשְׁמָע פְּקַח יְהוָה עֵינֶךָ וּרְאֵה וּשְׁמַע אֵת כָּל־דִּבְרֵי סַנְחֵרִיב אֲשֶׁר שָׁלַח לְחָרֵף אֱלֹהִים חָי ׃"
1619,18,"אָמְנָם יְהוָה הֶחֱרִיבוּ מַלְכֵי אַשּׁוּר אֶת־כָּל־הָאֲרָצוֹת וְאֶת־אַרְצָם ׃"
1619,19,"וְנָתֹן אֶת־אֱלֹהֵיהֶם בָּאֵשׁ כִּי לֹא אֱלֹהִים הֵמָּה כִּי אִם־מַעֲשֵׂה יְדֵי־אָדָם עֵץ וָאֶבֶן וַיְאַבְּדוּם ׃"
1619,20,"וְעַתָּה יְהוָה אֱלֹהֵינוּ הוֹשִׁיעֵנוּ מִיָדוֹ וְיֵדְעוּ כָּל־מַמְלְכוֹת הָאָרֶץ כִּי־אַתָּה יְהוָה לְבַדֶּךָ ׃"
1619,21,"וַיִּשְׁלַח יְשַׁעְיָהוּ בֶן־אָמוֹץ אֶל־חִזְקִיָּהוּ לֵאמֹר כֹּה־אָמַר יְהוָה אֱלֹהֵי יִשְׂרָאֵל אֲשֶׁר הִתְפַּלַּלְתָּ אֵלַי אֶל־סַנְחֵרִיב מֶלֶךְ אַשּׁוּר ׃"
1619,22,"זֶה הַדָּבָר אֲשֶׁר־דִּבֶּר יְהוָה עָלָיו בָּזָה לְךָ לָעֲגָה לְךָ בְּתוּלַת בַּת־צִיּוֹן אַחֲרֶיךָ רֹאשׁ הֵנִיעָה בַּת יְרוּשָׁלִָם ׃"
1619,23,"אֶת־מִי חֵרַפְתָּ וְגִדַּפְתָּ וְעַל־מִי הֲרִימוֹתָה קּוֹל וַתִּשָּׂא מָרוֹם עֵינֶיךָ אֶל־קְדוֹשׁ יִשְׂרָאֵל ׃"
1619,24,"בְּיַד עֲבָדֶיךָ חֵרַפְתָּ אֲדֹנָי וַתֹּאמֶר בְּרֹב רִכְבִּי אֲנִי עָלִיתִי מְרוֹם הָרִים יַרְכְּתֵי לְבָנוֹן וְאֶכְרֹת קוֹמַת אֲרָזָיו מִבְחַר בְּרֹשָׁיו וְאָבוֹא מְרוֹם קִצּוֹ יַעַר כַּרְמִלּוֹ ׃"
1619,25,"אֲנִי קַרְתִּי וְשָׁתִיתִי מָיִם וְאַחְרִב בְּכַף־פְּעָמַי כֹּל יְאֹרֵי מָצוֹר ׃"
1619,26,"הֲלוֹא־שָׁמַעְתָּ לְמֵרָחוֹק אוֹתָהּ עָשִׂיתִי מִימֵי קֶדֶם וִיצַרְתִּיהָ עַתָּה הֲבֵאתִיהָ וּתְהִי לְהַשְׁאוֹת גַּלִּים נִצִּים עָרִים בְּצֻרוֹת ׃"
1619,27,"וְיֹשְׁבֵיהֶן קִצְרֵי־יָד חַתּוּ וָבֹשׁוּ הָיוּ עֵשֶׂב שָׂדֶה וִירַק דֶּשֶׁא חֲצִיר גַּגּוֹת וּשְׁדֵמָה לִפְנֵי קָמָה ׃"
1619,28,"וְשִׁבְתְּךָ וְצֵאתְךָ וּבוֹאֲךָ יָדָעְתִּי וְאֵת הִתְרַגֶּזְךָ אֵלָי ׃"
1619,29,"יַעַן הִתְרַגֶּזְךָ אֵלַי וְשַׁאֲנַנְךָ עָלָה בְאָזְנָי וְשַׂמְתִּי חַחִי בְּאַפֶּךָ וּמִתְגִּי בִּשְׂפָתֶיךָ וַהֲשִׁיבֹתִיךָ בַּדֶּרֶךְ אֲשֶׁר־בָּאתָ בָּהּ ׃"
1619,30,"וְזֶה־לְּךָ הָאוֹת אָכוֹל הַשָּׁנָה סָפִיחַ וּבַשָּׁנָה הַשֵּׁנִית שָׁחִיס וּבַשָּׁנָה הַשְּׁלִישִׁית זִרְעוּ וְקִצְרוּ וְנִטְעוּ כְרָמִים וְאִכְולֻ (וְאִכְלוּ) פִרְיָם ׃"
1619,31,"וְיָסְפָה פְּלֵיטַת בֵּית־יְהוּדָה הַנִּשְׁאָרָה שֹׁרֶשׁ לְמָטָּה וְעָשָׂה פְרִי לְמָעְלָה ׃"
1619,32,"כִּי מִירוּשָׁלִַם תֵּצֵא שְׁאֵרִית וּפְלֵיטָה מֵהַר צִיּוֹן קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
1619,33,"לָכֵן כֹּה־אָמַר יְהוָה אֶל־מֶלֶךְ אַשּׁוּר לֹא יָבוֹא אֶל־הָעִיר הַזֹּאת וְלֹא־יוֹרֶה שָׁם חֵץ וְלֹא־יְקַדְּמֶנָּה מָגֵן וְלֹא־יִשְׁפֹּךְ עֳלֶיהָ סֹלְלָה ׃"
1619,34,"בַּדֶּרֶךְ אֲשֶׁר־בָּא בָּהּ יָשׁוּב וְאֶל־הָעִיר הַזֹּאת לֹא יָבוֹא נְאֻם־יְהוָה ׃"
1619,35,"וְגַנּוֹתִי עַל־הָעִיר הַזֹּאת לְהוֹשִׁיעָהּ לְמַעֲנִי וּלְמַעַן דָּוִד עַבְדִּי ׃"
1619,36,"וַיֵּצֵא מַלְאַךְ יְהוָה וַיַּכֶּה בְּמַחֲנֵה אַשּׁוּר מֵאָה וּשְׁמֹנִים וַחֲמִשָּׁה אָלֶף וַיַּשְׁכִּימוּ בַבֹּקֶר וְהִנֵּה כֻלָּם פְּגָרִים מֵתִים ׃"
1619,37,"וַיִּסַּע וַיֵּלֶךְ וַיָּשָׁב סַנְחֵרִיב מֶלֶךְ־אַשּׁוּר וַיֵּשֶׁב בְּנִינְוֵה ׃"
1619,38,"וַיְהִי הוּא מִשְׁתַּחֲוֶה בֵּית נִסְרֹךְ אֱלֹהָיו וְאַדְרַמֶּלֶךְ וְשַׂרְאֶצֶר בָּנָיו הִכֻּהוּ בַחֶרֶב וְהֵמָּה נִמְלְטוּ אֶרֶץ אֲרָרָט וַיִּמְלֹךְ אֵסַר־חַדֹּן בְּנוֹ תַּחְתָּיו ׃"
1620,1,"בַּיָּמִים הָהֵם חָלָה חִזְקִיָּהוּ לָמוּת וַיָּבוֹא אֵלָיו יְשַׁעְיָהוּ בֶן־אָמוֹץ הַנָּבִיא וַיֹּאמֶר אֵלָיו כֹּה־אָמַר יְהוָה צַו לְבֵיתֶךָ כִּי מֵת אַתָּה וְלֹא תִחְיֶה ׃"
1620,2,"וַיַּסֵּב חִזְקִיָּהוּ פָּנָיו אֶל־הַקִּיר וַיִּתְפַּלֵּל אֶל־יְהוָה ׃"
1620,3,"וַיֹּאמַר אָנָּה יְהוָה זְכָר־נָא אֵת אֲשֶׁר הִתְהַלַּכְתִּי לְפָנֶיךָ בֶּאֱמֶת וּבְלֵב שָׁלֵם וְהַטּוֹב בְּעֵינֶיךָ עָשִׂיתִי וַיֵּבְךְּ חִזְקִיָּהוּ בְּכִי גָדוֹל ׃"
1620,4,"וַיְהִי דְּבַר־יְהוָה אֶל־יְשַׁעְיָהוּ לֵאמֹר ׃"
1620,5,"הָלוֹךְ וְאָמַרְתָּ אֶל־חִזְקִיָּהוּ כֹּה־אָמַר יְהוָה אֱלֹהֵי דָּוִד אָבִיךָ שָׁמַעְתִּי אֶת־תְּפִלָּתֶךָ רָאִיתִי אֶת־דִּמְעָתֶךָ הִנְנִי יוֹסִף עַל־יָמֶיךָ חֲמֵשׁ עֶשְׂרֵה שָׁנָה ׃"
1620,6,"וּמִכַּף מֶלֶךְ־אַשּׁוּר אַצִּילְךָ וְאֵת הָעִיר הַזֹּאת וְגַנּוֹתִי עַל־הָעִיר הַזֹּאת ׃"
1620,7,"וְזֶה־לְּךָ הָאוֹת מֵאֵת יְהוָה אֲשֶׁר יַעֲשֶׂה יְהוָה אֶת־הַדָּבָר הַזֶּה אֲשֶׁר דִּבֵּר ׃"
1620,8,"הִנְנִי מֵשִׁיב אֶת־צֵל הַמַּעֲלוֹת אֲשֶׁר יָרְדָה בְמַעֲלוֹת אָחָז בַּשֶּׁמֶשׁ אֲחֹרַנִּית עֶשֶׂר מַעֲלוֹת וַתָּשָׁב הַשֶּׁמֶשׁ עֶשֶׂר מַעֲלוֹת בַּמַּעֲלוֹת אֲשֶׁר יָרָדָה ׃"
1620,9,"מִכְתָּב לְחִזְקִיָּהוּ מֶלֶךְ־יְהוּדָה בַּחֲלֹתוֹ וַיְחִי מֵחָלְיוֹ ׃"
1620,10,"אֲנִי אָמַרְתִּי בִּדְמִי יָמַי אֵלֵכָה בְּשַׁעֲרֵי שְׁאוֹל פֻּקַּדְתִּי יֶתֶר שְׁנוֹתָי ׃"
1620,11,"אָמַרְתִּי לֹא־אֶרְאֶה יָהּ יָהּ בְּאֶרֶץ הַחַיִּים לֹא־אַבִּיט אָדָם עוֹד עִם־יוֹשְׁבֵי חָדֶל ׃"
1620,12,"דּוֹרִי נִסַּע וְנִגְלָה מִנִּי כְּאֹהֶל רֹעִי קִפַּדְתִּי כָאֹרֵג חַיַּי מִדַּלָּה יְבַצְּעֵנִי מִיּוֹם עַד־לַיְלָה תַּשְׁלִימֵנִי ׃"
1620,13,"שִׁוִּיתִי עַד־בֹּקֶר כָּאֲרִי כֵּן יְשַׁבֵּר כָּל־עַצְמוֹתָי מִיּוֹם עַד־לַיְלָה תַּשְׁלִימֵנִי ׃"
1620,14,"כְּסוּס עָגוּר כֵּן אֲצַפְצֵף אֶהְגֶּה כַּיּוֹנָה דַּלּוּ עֵינַי לַמָּרוֹם אֲדֹנָי עָשְׁקָה־לִּי עָרְבֵנִי ׃"
1620,15,"מָה־אֲדַבֵּר וְאָמַר־לִי וְהוּא עָשָׂה אֶדַּדֶּה כָל־שְׁנוֹתַי עַל־מַר נַפְשִׁי ׃"
1620,16,"אֲדֹנָי עֲלֵיהֶם יִחְיוּ וּלְכָל־בָּהֶן חַיֵּי רוּחִי וְתַחֲלִימֵנִי וְהַחֲיֵנִי ׃"
1620,17,"הִנֵּה לְשָׁלוֹם מַר־לִי מָר וְאַתָּה חָשַׁקְתָּ נַפְשִׁי מִשַּׁחַת בְּלִי כִּי הִשְׁלַכְתָּ אַחֲרֵי גֵוְךָ כָּל־חֲטָאָי ׃"
1620,18,"כִּי לֹא שְׁאוֹל תּוֹדֶךָּ מָוֶת יְהַלְלֶךָּ לֹא־יְשַׂבְּרוּ יוֹרְדֵי־בוֹר אֶל־אֲמִתֶּךָ ׃"
1620,19,"חַי חַי הוּא יוֹדֶךָ כָּמוֹנִי הַיּוֹם אָב לְבָנִים יוֹדִיעַ אֶל־אֲמִתֶּךָ ׃"
1620,20,"יְהוָה לְהוֹשִׁיעֵנִי וּנְגִנוֹתַי נְנַגֵּן כָּל־יְמֵי חַיֵּינוּ עַל־בֵּית יְהוָה ׃"
1620,21,"וַיֹּאמֶר יְשַׁעְיָהוּ יִשְׂאוּ דְּבֶלֶת תְּאֵנִים וְיִמְרְחוּ עַל־הַשְּׁחִין וְיֶחִי ׃"
1620,22,"וַיֹּאמֶר חִזְקִיָּהוּ מָה אוֹת כִּי אֶעֱלֶה בֵּית יְהוָה ׃"
1621,1,"בָּעֵת הַהִוא שָׁלַח מְרֹדַךְבַּלְאֲדָן בֶּן־בַּלְאֲדָן מֶלֶךְ־בָּבֶל סְפָרִים וּמִנְחָה אֶל־חִזְקִיָּהוּ וַיִּשְׁמַע כִּי חָלָה וַיֶּחֱזָק ׃"
1621,2,"וַיִּשְׂמַח עֲלֵיהֶם חִזְקִיָּהוּ וַיַּרְאֵם אֶת־בֵּית נְכֹתֹה (נְכֹתוֹ) אֶת־הַכֶּסֶף וְאֶת־הַזָּהָב וְאֶת־הַבְּשָׂמִים וְאֵת הַשֶּׁמֶן הַטּוֹב וְאֵת כָּל־בֵּית כֵּלָיו וְאֵת כָּל־אֲשֶׁר נִמְצָא בְּאֹצְרֹתָיו לֹא־הָיָה דָבָר אֲשֶׁר לֹא־הֶרְאָם חִזְקִיָּהוּ בְּבֵיתוֹ וּבְכָל־מֶמְשַׁלְתּוֹ ׃"
1621,3,"וַיָּבֹא יְשַׁעְיָהוּ הַנָּבִיא אֶל־הַמֶּלֶךְ חִזְקִיָּהוּ וַיֹּאמֶר אֵלָיו מָה אָמְרוּ הָאֲנָשִׁים הָאֵלֶּה וּמֵאַיִן יָבֹאוּ אֵלֶיךָ וַיֹּאמֶר חִזְקִיָּהוּ מֵאֶרֶץ רְחוֹקָה בָּאוּ אֵלַי מִבָּבֶל ׃"
1621,4,"וַיֹּאמֶר מָה רָאוּ בְּבֵיתֶךָ וַיֹּאמֶר חִזְקִיָּהוּ אֵת כָּל־אֲשֶׁר בְּבֵיתִי רָאוּ לֹא־הָיָה דָבָר אֲשֶׁר לֹא־הִרְאִיתִים בְּאוֹצְרֹתָי ׃"
1621,5,"וַיֹּאמֶר יְשַׁעְיָהוּ אֶל־חִזְקִיָּהוּ שְׁמַע דְּבַר־יְהוָה צְבָאוֹת ׃"
1621,6,"הִנֵּה יָמִים בָּאִים וְנִשָּׂא כָּל־אֲשֶׁר בְּבֵיתֶךָ וַאֲשֶׁר אָצְרוּ אֲבֹתֶיךָ עַד־הַיּוֹם הַזֶּה בָּבֶל לֹא־יִוָּתֵר דָּבָר אָמַר יְהוָה ׃"
1621,7,"וּמִבָּנֶיךָ אֲשֶׁר יֵצְאוּ מִמְּךָ אֲשֶׁר תּוֹלִיד יִקָּחוּ וְהָיוּ סָרִיסִים בְּהֵיכַל מֶלֶךְ בָּבֶל ׃"
1621,8,"וַיֹּאמֶר חִזְקִיָּהוּ אֶל־יְשַׁעְיָהוּ טוֹב דְּבַר־יְהוָה אֲשֶׁר דִּבַּרְתָּ וַיֹּאמֶר כִּי יִהְיֶה שָׁלוֹם וֶאֱמֶת בְּיָמָי ׃"
1622,1,"נַחֲמוּ נַחֲמוּ עַמִּי יֹאמַר אֱלֹהֵיכֶם ׃"
1622,2,"דַּבְּרוּ עַל־לֵב יְרוּשָׁלִַם וְקִרְאוּ אֵלֶיהָ כִּי מָלְאָה צְבָאָהּ כִּי נִרְצָה עֲוֹנָהּ כִּי לָקְחָה מִיַּד יְהוָה כִּפְלַיִם בְּכָל־חַטֹּאתֶיהָ ׃"
1622,3,"קוֹל קוֹרֵא בַּמִּדְבָּר פַּנּוּ דֶּרֶךְ יְהוָה יַשְּׁרוּ בָּעֲרָבָה מְסִלָּה לֵאלֹהֵינוּ ׃"
1622,4,"כָּל־גֶּיא יִנָּשֵׂא וְכָל־הַר וְגִבְעָה יִשְׁפָּלוּ וְהָיָה הֶעָקֹב לְמִישׁוֹר וְהָרְכָסִים לְבִקְעָה ׃"
1622,5,"וְנִגְלָה כְּבוֹד יְהוָה וְרָאוּ כָל־בָּשָׂר יַחְדָּו כִּי פִּי יְהוָה דִּבֵּר ׃"
1622,6,"קוֹל אֹמֵר קְרָא וְאָמַר מָה אֶקְרָא כָּל־הַבָּשָׂר חָצִיר וְכָל־חַסְדּוֹ כְּצִיץ הַשָּׂדֶה ׃"
1622,7,"יָבֵשׁ חָצִיר נָבֵל צִיץ כִּי רוּחַ יְהוָה נָשְׁבָה בּוֹ אָכֵן חָצִיר הָעָם ׃"
1622,8,"יָבֵשׁ חָצִיר נָבֵל צִיץ וּדְבַר־אֱלֹהֵינוּ יָקוּם לְעוֹלָם ׃"
1622,9,"עַל הַר־גָּבֹהַ עֲלִי־לָךְ מְבַשֶּׂרֶת צִיּוֹן הָרִימִי בַכֹּחַ קוֹלֵךְ מְבַשֶּׂרֶת יְרוּשָׁלִָם הָרִימִי אַל־תִּירָאִי אִמְרִי לְעָרֵי יְהוּדָה הִנֵּה אֱלֹהֵיכֶם ׃"
1622,10,"הִנֵּה אֲדֹנָי יְהוִה בְּחָזָק יָבוֹא וּזְרֹעוֹ מֹשְׁלָה לוֹ הִנֵּה שְׂכָרוֹ אִתּוֹ וּפְעֻלָּתוֹ לְפָנָיו ׃"
1622,11,"כְּרֹעֶה עֶדְרוֹ יִרְעֶה בִּזְרֹעוֹ יְקַבֵּץ טְלָאִים וּבְחֵיקוֹ יִשָּׂא עָלוֹת יְנַהֵל ׃"
1622,12,"מִי־מָדַד בְּשָׁעֳלוֹ מַיִם וְשָׁמַיִם בַּזֶּרֶת תִּכֵּן וְכָל בַּשָּׁלִשׁ עֲפַר הָאָרֶץ וְשָׁקַל בַּפֶּלֶס הָרִים וּגְבָעוֹת בְּמֹאזְנָיִם ׃"
1622,13,"מִי־תִכֵּן אֶת־רוּחַ יְהוָה וְאִישׁ עֲצָתוֹ יוֹדִיעֶנּוּ ׃"
1622,14,"אֶת־מִי נוֹעָץ וַיְבִינֵהוּ וַיְלַמְּדֵהוּ בְּאֹרַח מִשְׁפָּט וַיְלַמְּדֵהוּ דַעַת וְדֶרֶךְ תְּבוּנוֹת יוֹדִיעֶנּוּ ׃"
1622,15,"הֵן גּוֹיִם כְּמַר מִדְּלִי וּכְשַׁחַק מֹאזְנַיִם נֶחְשָׁבוּ הֵן אִיִּים כַּדַּק יִטּוֹל ׃"
1622,16,"וּלְבָנוֹן אֵין דֵּי בָּעֵר וְחַיָּתוֹ אֵין דֵּי עוֹלָה ׃"
1622,17,"כָּל־הַגּוֹיִם כְּאַיִן נֶגְדּוֹ מֵאֶפֶס וָתֹהוּ נֶחְשְׁבוּ־לוֹ ׃"
1622,18,"וְאֶל־מִי תְּדַמְּיוּן אֵל וּמַה־דְּמוּת תַּעַרְכוּ לוֹ ׃"
1622,19,"הַפֶּסֶל נָסַךְ חָרָשׁ וְצֹרֵף בַּזָּהָב יְרַקְּעֶנּוּ וּרְתֻקוֹת כֶּסֶף צוֹרֵף ׃"
1622,20,"הַמְסֻכָּן תְּרוּמָה עֵץ לֹא־יִרְקַב יִבְחָר חָרָשׁ חָכָם יְבַקֶּשׁ־לוֹ לְהָכִין פֶּסֶל לֹא יִמּוֹט ׃"
